external_id,original_format,original_format_type,value,units,source,measurement_type,reference,is_open,is_predicted
758,N1C(C(=O)N(C1=O)COC(=O)CCCC)(c2ccccc2)c3ccccc3,SMILES,-4.68,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
759,N1C(C(=O)N(C1=O)COC(=O)CCC)(c2ccccc2)c3ccccc3,SMILES,-5.07,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
760,N1C(C(=O)N(C1=O)COC(=O)CC)(c2ccccc2)c3ccccc3,SMILES,-4.91,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
761,N1C(C(=O)N(C1=O)COC(=O)C)(c2ccccc2)c3ccccc3,SMILES,-4.47,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
762,N1C(C(=O)NC1=O)(c2ccccc2)c3ccccc3,SMILES,-4.1,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
763,N2CC3CN1C(=CC=CC1=O)C(C2)C3,SMILES,0.36,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
764,N1CCc2c1cccc2,SMILES,-1.04,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
765,N1CCCC1=O,SMILES,1.07,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
766,N1CCCC1,SMILES,1.15,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
767,N1CCCCC1,SMILES,1.07,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
768,N1CCNCC1,SMILES,1.07,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
769,N1CCN=C1CN(Cc2ccccc2)c3ccccc3,SMILES,-2.6,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
770,N1CCOCC1,SMILES,1.06,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
771,N1CC(=O)NC1=O,SMILES,-0.4,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
772,N1CC(=O)NCC1=O,SMILES,-0.83,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
773,N1CNC(=O)C(C1=O)(CC)c2ccccc2,SMILES,-2.64,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
774,N1C(CCCC1)CCC,SMILES,-1.5,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
775,N1C(CCCC1)CC,SMILES,-1.5,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
776,N1C(CCCC1)CC(=O)C,SMILES,-0.45,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
777,N1C(CNCC1)C,SMILES,0.74,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
778,N1C(CNC(C1)C)C,SMILES,0.49,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
779,[nH]1cccc1,SMILES,-0.17,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
780,N1C(C(C(C1)O)OC(=O)C)Cc2ccc(cc2)OC,SMILES,-1.61,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
781,N1C(C(=O)NC1=O)CC,SMILES,-0.06,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
782,N1C(C(=O)NC1=O)NC(=O)N,SMILES,-1.6,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
783,[nH]1cnc2c1C(=O)N(C(=O)N2C)C,SMILES,-1.39,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
784,[nH]1cnc2c1C(=O)NC=N2,SMILES,-2.29,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
785,[nH]1cnc2c1N=C(NC2=O)N,SMILES,-3.58,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
786,[nH]1cnc2ncnc(c21)N,SMILES,-2.12,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
787,[nH]1cnc2nc(nc(c21)N)O,SMILES,-3.4,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
788,[nH]1cnc(c1)CC(N)C(=O)O,SMILES,-0.53,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
789,[nH]1cnc(c1)C=CC(=O)O,SMILES,-1.96,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
790,[nH]1cnc(c1)C=CC(=O)O,SMILES,-1.96,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
791,N1C=C(C(=O)NC1=O)C,SMILES,-1.52,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
792,N1C=C(C(=NC1=O)N)C,SMILES,-1.46,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
793,N2C=Nc1nc[nH]c1C2=O,SMILES,-2.29,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
794,N1C=NC=CC1=O,SMILES,0.59,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
795,N1C=CC(=O)NC1=O,SMILES,-1.48,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
796,N1C=CC(=NC1=O)N,SMILES,-1.14,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
797,[nH]1c(nc2c1cc(cc2)C(=O)c3ccccc3)NC(=O)OC,SMILES,-3.88,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
798,[nH]1c(nc2c1ccc(c2)C(=O)c3ccccc3)NC(=O)OC,SMILES,-3.36,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
799,[nH]1c(nc2c1cccc2)C,SMILES,-1.96,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
800,N1C(=O)NC(=O)C1=O,SMILES,-0.4,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
801,N2C(=O)NC(=O)C1(CC1)C2=O,SMILES,-1.89,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
802,N2C(=O)NC(=O)C1(CCC1)C2=O,SMILES,-1.65,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
803,N2C(=O)NC(=O)C1(CCCC1)C2=O,SMILES,-2.35,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
804,N2C(=O)NC(=O)C1(CCCCC1)C2=O,SMILES,-3.06,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
805,N2C(=O)NC(=O)C1(CCCCCC1)C2=O,SMILES,-3.17,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
806,N2C(=O)NC(=O)C1(CCCCCCC1)C2=O,SMILES,-2.98,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
807,N1C(=O)NC(=O)C(C1=O)(CCCC)CC,SMILES,-1.64,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
808,N1C(=O)NC(=O)C(C1=O)(CCC(C)C)CC,SMILES,-2.57,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
809,N1C(=O)NC(=O)C(C1=O)(CC)c2ccccc2,SMILES,-2.32,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
810,N1C(=O)NC(=O)C(C1=O)(CC)C3=CC2CC(CC2)C3,SMILES,-2.64,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
811,N1C(=O)NC(=O)C(C1=O)(CC)C2=CCC3CC2CC3,SMILES,-2.7,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
812,N1C(=O)NC(=O)C(C1=O)(CC)C2=CCCCC2,SMILES,-2.17,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
813,N1C(=O)NC(=O)C(C1=O)(CC)C2=CCCCCC2,SMILES,-3,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
814,N1C(=O)NC(=O)C(C1=O)(CC)CC,SMILES,-1.39,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
815,N1C(=O)NC(=O)C(C1=O)(CC)CC=C(C)C,SMILES,-2.25,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
816,N1C(=O)NC(=O)C(C1=O)(CC)CC=C,SMILES,-1.61,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
817,N1C(=O)NC(=O)C(C1=O)(CC)C,SMILES,-1.23,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
818,N1C(=O)NC(=O)C(C1=O)(CC=C)c2ccccc2,SMILES,-2.18,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
819,N1C(=O)NC(=O)C(C1=O)(CC=C)CC=C,SMILES,-2.06,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
820,N1C(=O)NC(=O)C(C1=O)(CC=C)C,SMILES,-1.16,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
821,N1C(=O)NC(=O)C(C1=O)(C)C,SMILES,-1.74,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
822,N1C(=O)NC(=O)C(C1=O)(C(CCC)C)CC,SMILES,-2.52,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
823,N1C(=O)NC(=O)C(C1=O)(C(CCC)C)CC=C,SMILES,-2.36,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
824,N1C(=O)NC(=O)C(C1=O)(C(CC)C)CC,SMILES,-2.39,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
825,N1C(=O)NC(=O)C(C1=O)(C(CC)C)CC=C,SMILES,-2.02,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
826,N1C(=O)NC(=O)C(C1=O)(C(C)C)CC,SMILES,-2.21,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
827,N1C(=O)NC(=O)C(C1=O)(C(C)C)CC=C(C)C,SMILES,-2.59,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
828,N1C(=O)NC(=O)C(C1=O)(C(C)C)CC=C,SMILES,-1.71,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
829,N1C(=O)NC(=O)C(C1=O)(C(C)C)C(C)C,SMILES,-2.77,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
830,N1C(=O)NC(=O)C(C1=O)(O)C2(C(=O)NC(=O)NC2=O)O,SMILES,-1.99,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
831,N1C(=O)NC(=O)C(=O)C1=O,SMILES,-1.25,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
832,N1C(=NC(=C(C1=O)CCCC)C)NCC,SMILES,-3.03,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
833,N1C(=CC(=O)NC1=O)C,SMILES,-1.26,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
834,N1C(=CC(=O)NC1=O)C(=O)O,SMILES,-1.93,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
835,[nH]1ncc2c1cccc2,SMILES,-2.16,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
836,[nH]1ncc2c1ncnc2O,SMILES,-2.38,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
837,[nH]1ncc2c1N=CNC2=O,SMILES,-2.27,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
838,[nH]1nc(nc1)N,SMILES,0.52,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
839,[nH]1nnc2c1cccc2,SMILES,-0.78,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
840,N32N(c1c(ccc(c1)C)N=C2N(C)C)C(=O)C(C3=O)CCC,SMILES,-3.54,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
841,N1(N(C(=O)C(C1=O)CCCC)c2ccccc2)c3ccc(cc3)O,SMILES,-3.73,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
842,N1(N(C(=O)C(C1=O)CCCC)c2ccccc2)c3ccccc3,SMILES,-3.81,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
843,N1(N(C(=O)C(C1=O)CCC(=O)C)c2ccccc2)c3ccccc3,SMILES,-3.27,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
844,n1(nc(cc1OC(=O)N(C)C)C)-c2ccccc2,SMILES,-2.09,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
845,N1(N(C(=O)C=C1C)c2ccccc2)C,SMILES,0.71,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
846,N1(N(C(=O)C(=C1C)N(C)C)c2ccccc2)C,SMILES,-0.63,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
847,N1(N(C(=O)C(=C1C)N)c2ccccc2)C,SMILES,-0.62,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
848,n1ncccc1,SMILES,1.1,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
849,n1oc5c(c1)CC4(C3C(C2C(C(CC2)(O)C#C)(CC3)C)CCC4=C5)C,SMILES,-5.51,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
850,n1oc(cc1O)C,SMILES,-0.07,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
851,[N+](=O)([O-])c1c2c(ccc1)cccc2,SMILES,-3.54,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
852,[N+](=O)([O-])c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl,SMILES,-5.82,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
853,[N+](=O)([O-])c1c(c(cc(c1C)[N+](=O)[O-])C(C)(C)C)OC(=O)C,SMILES,-4.47,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
854,[N+](=O)([O-])c1c(c(cc(c1N)C(F)(F)F)[N+](=O)[O-])N(CC)CC,SMILES,-5.47,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
855,[N+](=O)([O-])c1c(c(cc(c1)C(F)(F)F)[N+](=O)[O-])N(CCCC)CC,SMILES,-5.53,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
856,[N+](=O)([O-])c1c(c(cc(c1)C(F)(F)F)[N+](=O)[O-])N(CCC)CCC,SMILES,-5.68,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
857,[N+](=O)([O-])c1c(c(cc(c1)C(F)(F)F)[N+](=O)[O-])N(CC)Cc2c(cccc2Cl)F,SMILES,-6.78,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
858,[N+](=O)([O-])c1c(c(cc(c1)C(F)(F)F)[N+](=O)[O-])N(CC)CC(=C)C,SMILES,-6.12,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
859,[N+](=O)([O-])c1c(c(cc(c1)C(C)C)[N+](=O)[O-])N(CCC)CCC,SMILES,-6.49,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
860,[N+](=O)([O-])c1c(c(cc(c1)[N+](=O)[O-])C)O,SMILES,-1.46,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
861,[N+](=O)([O-])c1c(c(cc(c1)[N+](=O)[O-])C(CC)C)O,SMILES,-3.38,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
862,[N+](=O)([O-])c1c(c(cc(c1)[N+](=O)[O-])[N+](=O)[O-])C,SMILES,-3.22,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
863,[N+](=O)([O-])c1c(c(cc(c1)S(=O)(=O)N)[N+](=O)[O-])N(CCC)CCC,SMILES,-5.16,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
864,[N+](=O)([O-])c1c(c(ccc1)Cl)Cl,SMILES,-3.48,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
865,[N+](=O)([O-])c1c(c(ccc1)[N+](=O)[O-])C,SMILES,-3,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
866,[N+](=O)([O-])c1c(cc(cc1)OP(=S)(OC)OC)C,SMILES,-4.04,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
867,[N+](=O)([O-])c1c(ccc(c1)[N+](=O)[O-])C,SMILES,-2.82,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
868,[N+](=O)([O-])c1c(cccc1)C2C(=C(NC(=C2C(=O)OC)C)C)C(=O)OC,SMILES,-4.76,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
869,[N+](=O)([O-])c1c(cccc1)C,SMILES,-2.33,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
870,[N+](=O)([O-])c1c(cccc1)Cl,SMILES,-2.55,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
871,[N+](=O)([O-])c1c(cccc1)[N+](=O)[O-],SMILES,-3.1,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
872,[N+](=O)([O-])c1c(cccc1)N,SMILES,-1.96,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
873,[N+](=O)([O-])c1c(cccc1)NC(=O)C,SMILES,-1.91,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
874,[N+](=O)([O-])c1c(cccc1)OC,SMILES,-1.96,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
875,[N+](=O)([O-])c1c(cccc1)O,SMILES,-1.74,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
876,[N+](=O)([O-])c1cc2c(cc1)N(C(=O)CN=C2c3ccccc3)C,SMILES,-3.8,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
877,[N+](=O)([O-])c1cc2c(cc1)NC(=O)CN=C2c3c(cccc3)Cl,SMILES,-3.5,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
878,[N+](=O)([O-])c1cc2c(cc1)NC(=O)CN=C2c3ccccc3,SMILES,-3.8,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
879,[N+](=O)([O-])c1cc(c(cc1)Cl)Cl,SMILES,-3.2,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
880,[N+](=O)([O-])c1cc(c(cc1)NC(=O)c2c(ccc(c2)Cl)O)Cl,SMILES,-4.7,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
881,[N+](=O)([O-])c1cc(c(cc1)OP(=S)(OC)OC)Cl,SMILES,-4.31,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
882,[N+](=O)([O-])c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],SMILES,-2.89,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
883,[N+](=O)([O-])c1cc(ccc1)C,SMILES,-2.44,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
884,[N+](=O)([O-])c1cc(ccc1)Cl,SMILES,-2.77,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
885,[N+](=O)([O-])c1cc(ccc1)C(=O)O,SMILES,-1.68,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
886,[N+](=O)([O-])c1cc(ccc1)[N+](=O)[O-],SMILES,-2.29,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
887,[N+](=O)([O-])c1cc(ccc1)N,SMILES,-2.19,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
888,[N+](=O)([O-])c1cc(ccc1)O,SMILES,-1.01,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
889,[N+](=O)([O-])c1ccc(cc1)C,SMILES,-2.49,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
890,[N+](=O)([O-])c1ccc(cc1)C(O)C(NC(=O)C(Cl)Cl)CO,SMILES,-2.11,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
891,[N+](=O)([O-])c1ccc(cc1)Cl,SMILES,-2.92,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
892,[N+](=O)([O-])c1ccc(cc1)C(=O)O,SMILES,-2.8,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
893,[N+](=O)([O-])c1ccc(cc1)[N+](=O)[O-],SMILES,-3.39,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
894,[N+](=O)([O-])c1ccc(cc1)N,SMILES,-2.37,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
895,[N+](=O)([O-])c1ccc(cc1)NC(=O)C,SMILES,-2.69,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
896,[N+](=O)([O-])c1ccc(cc1)Oc2c(cc(cc2)Cl)Cl,SMILES,-5.46,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
897,[N+](=O)([O-])c1ccc(cc1)OC,SMILES,-2.41,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
898,[N+](=O)([O-])c1ccc(cc1)O,SMILES,-0.74,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
899,[N+](=O)([O-])c1ccc(cc1)OP(=S)(OCC)OCC,SMILES,-4.66,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
900,[N+](=O)([O-])c1ccc(cc1)OP(=S)(OC)OC,SMILES,-3.68,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
901,[N+](=O)([O-])c1ccccc1,SMILES,-1.8,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
902,[N+](=O)([O-])C1C(=O)NC(=O)NC1=O,SMILES,-2.28,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
903,[N+](=O)([O-])c1n(ccn1)CC(=O)NCc2ccccc2,SMILES,-2.81,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
904,[N+](=O)([O-])c1n(c(nc1)C)CCO,SMILES,-1.26,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
905,[N+](=O)([O-])c1oc(cc1)C=NO,SMILES,-2.19,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
906,[N+](=O)([O-])c1oc(cc1)C=NN2CC(=O)NC2=O,SMILES,-3.38,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
907,[N+](=O)([O-])c1oc(cc1)C=NO,SMILES,-2.19,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
908,[N+](=O)([O-])c1sc(nc1)N2CCNC2=O,SMILES,-3.22,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
909,[N+](=O)([O-])C(Cl)(Cl)Cl,SMILES,-2,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
910,[N+](=O)([O-])CCC,SMILES,-0.8,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
911,[N+](=O)([O-])CC,SMILES,-0.22,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
912,[N+](=O)([O-])C,SMILES,0.26,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
913,[N+](=O)([O-])C(C)C,SMILES,-0.62,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
914,[N+](=O)([O-])NC(=N)N,SMILES,-1.37,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
915,[N+](=O)([O-])OC2C1OCC(C1OC2)O[N+](=O)[O-],SMILES,-2.63,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
916,[N+](=O)([O-])OC(CO[N+](=O)[O-])CO[N+](=O)[O-],SMILES,-2.22,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
917,N2=C(Oc1c(cccc1)C2=O)c3ccccc3,SMILES,-4.61,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
918,N1=C(OC(=O)c2c1cccc2)c3ccccc3,SMILES,-4.61,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
919,N2=C1C=CC=CC1=C=N2,SMILES,-2.16,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
920,N1=CNC(=O)c2cn[nH]c21,SMILES,-2.38,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
921,N1=CN=CCC1=O,SMILES,0.59,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
922,N(C4C3CC2C(c1c(c(ccc1)O)C(=O)C2=C(C3(C(=O)C(=C4O)C(=O)N)O)O)(O)C)(C)C,SMILES,-3.12,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
923,N(C4C3CC2C(c1c(cccc1)C(=O)C2=C(C3(C(=O)C=C4O)O)O)(O)C)(C)C,SMILES,-1.42,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
924,N(C4C3C(C2C(c1c(c(ccc1)O)C(=O)C2=C(C3(C(=O)C(=C4O)C(=O)N)O)O)(O)C)O)(C)C,SMILES,-3.14,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
925,N(C4C3C(C2C(c1c(c(ccc1)O)C(=O)C2=C(C3(C(=O)C(=C4O)C(=O)N)O)O)C)O)(C)C,SMILES,-2.87,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
926,N#Cc1c(cccc1)C#N,SMILES,-2.38,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
927,N#Cc1ccccc1,SMILES,-1,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
928,N#CCC,SMILES,0.28,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
929,N#CCC=CC,SMILES,-0.96,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
930,N#CCC=CC,SMILES,-0.96,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
931,N#CC,SMILES,0.26,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
932,N#CC=C,SMILES,0.15,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
933,N#CC(OC1OC(C(C(C1O)O)O)COC2OC(C(C(C2O)O)O)CO)c3ccccc3,SMILES,-0.77,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
934,N#CC(OC(=O)C1C(C1(C)C)(C)C)c2cc(ccc2)Oc3ccccc3,SMILES,-6.03,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
935,N(CCCC)(CCCC)CCCC,SMILES,-3.12,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
936,N(CCC)(CCC)CCC,SMILES,-2.28,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
937,N(CCC=C2c1c(cccc1)CCc3c2cccc3)(C)C,SMILES,-4.46,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
938,N(CCC=C2c1c(cccc1)OCc3c2cccc3)(C)C,SMILES,-3.4,log units,Gharagheizi2011,logS,gharagheizi_2011,TRUE,FALSE
