external_id,SMILES,original_format_type,value,units,source,measurement_type,reference,is_open,is_predicted
465,CCN1C=CC(=O)C(=C1C)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
466,CCCCN1C=CC(=O)C(=C1C)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
467,CCCCCN1C=CC(=O)C(=C1C)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
468,c1cn(CCCCC)c(C)c(O)c1=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
469,c1cn(CCCO)c(C)c(O)c1=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
470,CCN1C=CC(=O)C(=C1CC)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
471,CN1CCN(CC1)c2cc3N(C=C(C(O)=O)C(=O)c3cc2F)c4ccc(F)cc4,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
472,CN1N(C(=O)C=C1C)c2ccccc2,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
473,CN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
474,COC(=O)C1=CCCN(C)C1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
475,Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
476,[H+].[Cl-].CCN(CC)CCOC(=O)C(O)(c1ccccc1)c2ccccc2,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
477,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)N3C(=O)Nc4ccccc34,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
478,CCOC(=O)c1ccc(N)cc1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
479,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
480,CN1C2CCC1CC(C2)OC(c3ccccc3)c4ccccc4.O[S](O)(=O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
481,OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
482,CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
483,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H]3[C@H](O)Cc4ccccc34)Cc5cccnc5,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
484,FC(F)OC(Cl)C(F)(F)F,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
485,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
486,COC(F)(F)C(Cl)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
487,CC1CCCC1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
488,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCNC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
489,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCN,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
490,CN(C)CCOC(C)(c1ccccc1)c2ccccn2,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
491,c1ccc([C@H](C[N@]2CC[C@H](C2)O)N(C(Cc2ccccc2N)=O)C)cc1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
492,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(nc12)N3CCNCC3,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
493,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
494,c1(cc(c(cc1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)CN(CC1)C(=O)C)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
495,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)occ2)CN1CCCC1)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
496,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OC)CN1CCCC1)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
497,Brc1ccc2NC(=O)CN=C(c3ccccn3)c2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
498,CC(C)(C)c1ccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)cc1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
499,CN(C)CCc1c[nH]c2ccc(O)cc12,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
500,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
501,OCCOC(=O)NCc1ccccc1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
502,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
503,Cn1cnc2N(C)C(=O)N(C)C(=O)c12,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
504,CCCCCc1cc(O)c(C2C=C(C)CC[C@H]2C(C)=C)c(O)c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
505,CCC(C)C(CC)C(=O)NC(N)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
506,NC(=O)N1c2ccccc2C=Cc3ccccc13,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
507,CSc1ccc2Sc3ccccc3N(CCC4CCCNC4)c2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
508,C1N(CCN(C1)c1cc(ccn1)C(F)(F)F)CCCCN1C(CCC1)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
509,Cn1cnc2NC(=O)N(C)C(=O)c12,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
510,CCCCC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
511,CCCO,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
512,CC(C)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
513,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OCC)CN1CCCC1)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
514,c1(CC(N2[C@H](CN(CC2)C(=O)OCCC)CN2CCCC2)=O)cc(c(cc1)Cl)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
515,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)occ2)C[N@@]1C[C@@H](CC1)O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
516,c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](CN(C(=O)C)CC1)C[N@@]1C[C@H](O)CC1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
517,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)ccc(C(F)(F)F)cc1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
518,c1(ccc(cc1)SC)CC(N1[C@H](CN(CC1)C(=O)C)C[N@]1CC[C@H](C1)O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
519,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(cc(c1)F)F,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
520,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(ccc1)OC,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
521,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc(N(=O)=O)cc1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
522,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)ccc(OC)cc1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
523,CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
524,CCCCNc1c(cnc2n(CC)ncc12)C(=O)OCC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
525,NN1C=Nc2cc3ccccc3cc2C1=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
526,OC(O)C(Cl)(Cl)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
527,CN=C1CN(O)C(=C2C=C(Cl)C=CC2=N1)c3ccccc3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
528,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
529,CN(C)CC\C=C/1c2ccccc2Sc3ccc(Cl)cc13,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
530,Clc1ccc2OC(=O)Nc2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
531,C[N+](C)(C)CCO,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
532,CN1C(=O)CC(=O)N(c2ccccc2)c3cc(Cl)ccc13,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
533,CN1Cc2n(cnc2C(=O)OC(C)(C)C)c3ccsc3C1=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
534,C1C(Nc2c1c(ccc2)CCN(CCC)CCC)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
535,C1C(Nc2c1c(ccc2O)CCN(CCC)CCC)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
536,OC(=O)CNC(=O)c1ccccc1O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
537,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S](C)(=O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
538,FC(Br)C(F)(F)F,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
539,Cn1cnc2N(C)C(=O)NC(=O)c12,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
540,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
541,Cc1ccccc1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
542,Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
543,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)cc(ccc1)N(=O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
544,c1(ccccc1)CC(N1[C@H](CN(CC1)C(=O)C)C[N@]1CC[C@H](C1)O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
545,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc([S@](=O)C)cc1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
546,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc(S(=O)(=O)C)cc1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
547,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
548,c1(ccccc1)[C@H](CN1CCCC1)N(C(=O)Cc1ccc(c(c1)Cl)Cl)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
549,CN1C(=C(\O)Nc2cc(C)on2)/C(=O)c3ccccc3[S]1(=O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
550,Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
551,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
552,CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
553,CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
554,[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
555,OCCN1CCN(CC\C=C/2c3ccccc3Sc4ccc(Cl)cc24)CC1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
556,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4cc(Cl)ccc34)c5ccc(F)cc5,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
557,COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
558,COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
559,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC4CC4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
560,FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CC4)C5CC5)c2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
561,CN(C)CCO,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
562,[H+].[Cl-].CCOC(=O)C1(CCN(C)CC1)c2ccccc2,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
563,ClC=C(Cl)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
564,ClC(Cl)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
565,c1c(nccc1)CCNC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
566,c1c(nccc1)CCN(C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
567,n1c(scc1)CCN,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
568,n1c(scc1c1ccccc1)CCN,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
569,c1c(nc2n1cccc2)CCN,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
570,Cc1cccc(C)c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
571,CCOC(=O)N1CCC(CC1)=C2c3ccc(Cl)cc3CCc4cccnc24,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
572,CN1C(=C(/O)Nc2sc(C)cn2)/C(=O)c3ccccc3[S]1(=O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
573,O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
574,Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O)CC6CC6,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
575,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCNCC3,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
576,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCN(C)CC3,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
577,CN1C(=C(/O)Nc2ccccn2)/C(=O)c3ccccc3[S]1(=O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
578,C[S](O)(=O)=O.Oc1ccc2[nH]cc(CCCCN3CCC(=CC3)c4ccccc4)c2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
579,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
580,CNCCCN1c2ccccc2CCc3ccccc13,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
581,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
582,COc1ccc2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
583,CN1CCC23C4CCC(O)C2Oc5c(O)ccc(CC14)c35,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
584,CN(C)CCOC(c1ccccc1)c2ccccc2,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
585,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
586,CC(CN1CCN(CCOCCO)CC1)CN2c3ccccc3Sc4ccccc24,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
587,COC(=O)c1ccc(cc1)C(=O)OC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
588,Cc1ccccc1C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
589,Cc1ccc(C)cc1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
590,CC(C)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
591,NC(=O)N1c2ccccc2C3OC3c4ccccc14,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
592,c12c(nc(c(c1C(N[C@@H](CC)c1ccccc1)=O)C)c1ccccc1)cccc2,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
593,c1cc(ccc1CCCC(OC(C)(C)C)=O)N(CCCl)CCCl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
594,CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3[nH]c4ccc(N[S](C)(=O)=O)cc4c3,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
595,CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
596,CN1CCN(CC1)CC(=O)N2c3ccccc3C(=O)Nc4cccnc24,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
597,c1ccc2N([C@H](CN3CCCC3)C)c3c(ccc(C(=O)NCCC)c3)Sc2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
598,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN4CCSc2c34)C(O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
599,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
600,c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](C[N@@](C)CC1)CN1CCCC1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
601,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ccn2)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
602,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[C@]2(CC1)NC(NC2=O)=O)CN1CCCC1)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
603,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2n(CC1)ccn2)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
604,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ncn2)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
605,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](C[N@@]2C[C@@H](CC2)O)C[N@](CC1)CCO)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
606,[H+].[Cl-].CN(C)CC\C=C/1c2ccccc2COc3ccccc13,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
607,CN(C)CCOC(C)(c1ccccc1)c2ccccn2.OC(=O)CCC(O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
608,Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
609,CC\C(=C/C)C(=O)NC(N)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
610,CCC(C)(CC)OC(N)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
611,Clc1ccc2n3cnnc3CN=C(c4ccccc4)c2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
612,CCc1ccccc1N2C(=Nc3ccccc3C2=O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
613,CCOC(=O)c1cnc2n(CC)ncc2c1NN=C(C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
614,CCC(O)(\C=C\Cl)C#C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
615,NC(=O)OC1(CCCCC1)C#C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
616,s1cc(CSCCN\C(NC)=[NH]\C#N)nc1\[NH]=C(\N)N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
617,c1cc(CCNC)ncc1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
618,c1cc(CCN(C)C)ncc1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
619,s1c(ncc1)CCN,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
620,c1nc(C2CCN(CC2)C(NC2CCCCC2)=S)c[nH]1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
621,c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)C[N@](CC3)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
622,c1c(Cl)nc(N2CCN(CCCCN3C(CCC3)=O)CC2)cc1C(F)(F)F,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
623,c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)CNCC3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
624,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2c(CC1)[nH]cn2)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
625,c1ccc2nc(c(c(C(N[C@@H](CC)c3ccccc3)=O)c2c1)O)c1ccccc1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
626,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCCCN(C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
627,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCC(O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
628,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(c3ccccc3)nc2cc1)OCCCC(O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
629,c1ccc2c(c(C(N[C@@H](CC)c3ccccc3)=O)c(OCCNC(Cc3c(cccc3)C(=O)O)=O)c(c3ccccc3)n2)c1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
630,c1cc2c(c(OCCNC(Cc3ncccc3)=O)c(c3ccccc3)nc2cc1)C(N[C@@H](CC)c1ccccc1)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
631,c1cc2c(c(c(c3ccccc3)nc2cc1)OCCNC([C@@H]1CCCN1)=O)C(=O)N[C@@H](CC)c1ccccc1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
632,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)Cn1cncc1,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
633,C[C@H]1CN(C[C@@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(O)=O,SMILES,0,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
634,CCC1(C)CC(=O)NC1=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
635,CCc1ccc2Sc3ccccc3N(CC(C)CN(C)C)c2c1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
636,OCCN1CCN(CC\C=C/2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
637,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
